ref;day;month;year;lat;long
34303;30;5;2021;48.8295292747377;3.44345787769365
34305;30;5;2021;48.8308241430364;3.43873384697524
34306;30;5;2021;47.9461853608264;0.993438667367591
34308;30;5;2021;48.5274852451609;-3.05162415653058
34313;30;5;2021;47.4249719946002;-0.525113438529595
34314;30;5;2021;47.1165208844003;-1.56916322206473
34327;30;5;2021;47.4583721361791;0.275967121124268
34331;30;5;2021;48.8534700475159;2.34847353097437
34333;30;5;2021;47.579335685133;6.78245231509209
34335;30;5;2021;46.0183694755368;6.26535058021545
34337;30;5;2021;50.3981058;3.3256351
34338;30;5;2021;48.543527;-1.815425
34339;30;5;2021;48.4046764525667;2.63537764549255
34341;30;5;2021;46.9647622;6.4722657
34342;30;5;2021;45.6070702904669;0.245992278103451
34343;30;5;2021;49.9967803471363;2.17076908797026
34345;30;5;2021;47.0921047;5.4925463
34347;30;5;2021;49.9955742497876;2.17198010534048
34349;30;5;2021;46.8893019619249;5.69864273071289
34350;30;5;2021;47.8091086;7.2402432
34351;30;5;2021;48.7318706173592;2.10412715561129
34359;30;5;2021;48.7533938626241;2.30963175339656
34361;30;5;2021;48.7060188420592;2.08088789909023
34368;30;5;2021;47.5017756609213;6.75611972808838
34371;30;5;2021;47.82091755;-0.703179069901837
34372;30;5;2021;49.1220025978448;6.13346219367652
34373;30;5;2021;48.9331402873555;5.47399163246155
34374;30;5;2021;48.0194032310857;6.86921865020984
34375;30;5;2021;46.8104070190794;0.977847576141358
34377;30;5;2021;43.0919952763051;1.28826141444733
34378;30;5;2021;48.8908940743955;1.07279777526855
34381;30;5;2021;47.9138652400794;7.16986656188965
34383;30;5;2021;49.9975221811221;2.17205453664064
34384;30;5;2021;47.2062955029026;-1.42014116048813
34386;30;5;2021;47.7032057159124;0.513385534286499
34387;30;5;2021;46.6651240213521;5.65418849217539
34394;30;5;2021;48.7995951;2.1730571
34397;30;5;2021;48.9323091740887;6.02294850886258
34398;30;5;2021;47.7200595270596;0.22244001791692
34402;30;5;2021;43.4498492357132;5.56732177734375
34408;30;5;2021;46.2349933017705;2.48217201180523
34412;30;5;2021;43.5895526514373;2.28802084922791
34414;30;5;2021;43.5895419448242;2.28726446628571
34416;30;5;2021;45.4250575687207;0.43287277178024
34433;30;5;2021;45.1449416438689;0.49674779176712
34449;30;5;2021;47.1869506880519;6.86805065721273
34452;30;5;2021;47.1848269;5.9903132
34458;30;5;2021;49.2507170333886;1.0721137237618
34474;30;5;2021;48.6354807867462;6.97066253261136
34475;30;5;2021;48.6294286785478;6.96427483921874
34476;30;5;2021;49.1092707;6.4054894
34477;30;5;2021;48.6310501003357;6.9660363240444
34484;30;5;2021;49.3350707042401;6.06944748199739
34493;30;5;2021;45.3327354324428;5.84408819675446
34495;30;5;2021;49.5295913124043;0.239472964590007
34506;30;5;2021;47.624041288698;-2.19006322324276
34507;30;5;2021;48.5342718789857;6.61224605888194
34511;30;5;2021;49.2587203695715;2.37373352050781
34516;30;5;2021;45.6754859238404;6.56009249389172
34524;30;5;2021;42.9754261495923;0.536441924674849
34529;30;5;2021;47.5070952570786;0.300389600704765
34531;30;5;2021;46.1113765;6.3992648
34533;30;5;2021;48.6286142271971;-2.46401293090538
34537;30;5;2021;48.5335995638583;2.30474004515678
34539;30;5;2021;43.9015492591431;-1.30812104791403
34541;30;5;2021;43.0525117595906;0.13635778017766
34550;30;5;2021;47.1671433955593;5.73105454444885
34551;30;5;2021;48.6065250941251;7.810378074646
34555;30;5;2021;47.0404222;4.6412582
34560;30;5;2021;48.6262998229259;7.31146574020386
34567;30;5;2021;46.2423583873295;2.34188865870237
34568;30;5;2021;48.8641828103376;2.2400558298852
34572;30;5;2021;44.9527331235364;1.62445170220115
34586;30;5;2021;45.8688969;6.2177619
34592;30;5;2021;49.008969;2.2862669
34598;30;5;2021;48.7754717;1.3438385
34601;30;5;2021;48.7754717;1.3438385
34602;30;5;2021;48.8641748334484;2.24008978371803
34613;30;5;2021;48.724051;2.0839562
34615;30;5;2021;48.6380667;2.4775273
34624;30;5;2021;48.998175812102;3.27725172042847
34632;30;5;2021;47.9218893158347;-1.74386199360332
34641;30;5;2021;44.9675527190397;5.45632559806108
34645;30;5;2021;45.7361184387493;0.906779766082764
34649;30;5;2021;48.8596167502264;2.89306249469519
34651;30;5;2021;45.7898429438438;5.2994441986084
34668;30;5;2021;44.5651781927898;6.20040658861399
34669;30;5;2021;47.3267919;-1.7368752
34675;30;5;2021;49.1353614714645;2.39832850306977
34704;30;5;2021;44.8824607;2.3485484
34713;30;5;2021;50.5331612;2.1523287
34716;30;5;2021;46.8480928809431;2.170123356082
34717;30;5;2021;45.4273222186855;4.61594492871327
34728;30;5;2021;45.6062357641913;5.11976500045174
34729;30;5;2021;48.7367230220231;2.32523884624243
34749;30;5;2021;44.9860279553038;2.05741557544462
34755;30;5;2021;48.3697529498427;-1.95796966552734
34764;30;5;2021;43.9424026978774;0.51263457161855
34765;30;5;2021;49.2988257392234;1.90781335069102
34772;30;5;2021;49.0991555339085;6.66658887577841
34781;30;5;2021;47.9951366;-3.8905448
34803;30;5;2021;45.4974262121343;4.68523979187012
34805;30;5;2021;47.3065936;6.464911
34822;30;5;2021;48.6937223;6.1834097
34842;30;5;2021;48.6855589450409;2.13510320091697
34867;30;5;2021;48.3655663075738;2.83170778038917
34894;30;5;2021;49.3439618642026;2.92433758400648
34956;30;5;2021;49.354764471938;2.87163466215134
35167;30;5;2021;47.5965355561013;-3.0700795724988
35170;30;5;2021;44.2905426693481;1.81344822966081
35183;30;5;2021;48.7195029491863;6.21081028281774
35238;30;5;2021;49.2186899001911;2.47030639082212
35306;30;5;2021;44.7650601699635;1.53963811001256
35331;30;5;2021;47.89594575;-2.01119469347546
35431;30;5;2021;43.2011;0.024292
35434;30;5;2021;49.0565295228748;2.67546057701111
35442;30;5;2021;48.4454283;3.9254684
35542;30;5;2021;49.50732545;0.651782574950091
35589;30;5;2021;47.6330875115774;7.31264984694677
35618;30;5;2021;49.0990070420058;6.06708756437776
35670;30;5;2021;46.6740455;4.3631681
35818;30;5;2021;46.7632758379803;5.94872117042542
35957;31;5;2021;49.8807326494456;1.1254611592170600
36031;31;5;2021;43.781263621923100;1.5674142834905100
36342;31;5;2021;48.35815032229550;-2.523667412298630
36411;31;5;2021;45.909430264337900;2.3899984359741200
37523;31;5;2021;49.5737038;-1.6256545
38299;31;5;2021;48.37020451764840;-0.02445879607814880
40730;31;5;2021;49.38607293435490;1.5371800214052200
34291;31;5;2021;44.8718887374608;-0.52806694060564
34293;31;5;2021;44.8718816092946;-0.528041794896126
34295;31;5;2021;47.1683558;6.8263552
34297;31;5;2021;48.8142265800389;7.39733465015888
34298;31;5;2021;45.680919427784;5.93260679394007
34299;31;5;2021;43.5391;3.38151
34304;31;5;2021;46.7942109324397;-1.32594734430313
34346;31;5;2021;47.1397;5.95835
34364;31;5;2021;47.9115442043027;7.20059663057327
34382;31;5;2021;43.4652605104474;1.30862764069048
34388;31;5;2021;48.8416054;6.0683191
34401;31;5;2021;48.5105584593852;-1.97168827144196
34407;31;5;2021;47.2380222;6.0243622
34418;31;5;2021;45.4642030694688;4.68190882354975
34419;31;5;2021;46.1135216;3.6826943
34423;31;5;2021;44.9898406;1.6634008
34432;31;5;2021;47.5930509030357;1.23718332499266
34434;31;5;2021;50.6423653850999;2.7366878763019
34436;31;5;2021;49.3930160970638;3.79047632217407
34442;31;5;2021;46.865437425303;0.482600211835234
34443;31;5;2021;48.8230783;6.5113122
34444;31;5;2021;48.8230783;6.5113122
34447;31;5;2021;49.392094326768;3.7912917137146
34453;31;5;2021;48.7215186327904;7.36304562538862
34454;31;5;2021;48.3825035035243;2.73151054714761
34457;31;5;2021;48.3854161258673;2.72393400334459
34462;31;5;2021;44.7012006296367;-0.45932650577015
34463;31;5;2021;43.0522065;0.0573523
34467;31;5;2021;45.1051594561675;5.5869448184967
34471;31;5;2021;49.2023802;3.0472338
34473;31;5;2021;49.3751367;2.4819619
34479;31;5;2021;49.0044719990541;7.88458364671226
34480;31;5;2021;50.6210348;2.0589259
34481;31;5;2021;46.2630477;6.6314475
34483;31;5;2021;43.6280001;7.0966644
34486;31;5;2021;48.7702671482123;2.06201236214049
34488;31;5;2021;46.8776711875939;4.69852242618799
34494;31;5;2021;49.1607744760649;4.04581490904093
34496;31;5;2021;47.6626861;7.3479226
34499;31;5;2021;48.7705372820457;2.06181286553133
34502;31;5;2021;47.5800894;-0.3244182
34504;31;5;2021;46.39975;1.9651453
34505;31;5;2021;48.0876417489343;7.38142268141783
34509;31;5;2021;48.3424885543131;4.03945773839951
34514;31;5;2021;49.491720206291;5.77307939529419
34518;31;5;2021;45.7604638896479;3.08984047192515
34519;31;5;2021;48.4802451;-2.297288
34526;31;5;2021;50.5777257439858;2.9797575250268
34527;31;5;2021;48.7182015484084;1.96326971054077
34534;31;5;2021;45.7733124;4.886899
34542;31;5;2021;45.9214309;5.3966031
34569;31;5;2021;48.8641492237859;2.22502185666978
34571;31;5;2021;45.0785889316225;1.4341094444557
34573;31;5;2021;49.9243583795541;1.06573746809409
34597;31;5;2021;45.9848768128584;3.39220851659775
34609;31;5;2021;49.1603204071614;7.01509203761816
34625;31;5;2021;44.6562299292932;-0.559360724886864
34634;31;5;2021;46.3841491389152;6.55920307908663
34683;31;5;2021;44.9058440781709;-0.45896241723471
34703;31;5;2021;48.5338939;2.5930441
34709;31;5;2021;48.4658305108633;-2.07257006317377
34714;31;5;2021;43.554411889104;1.44668483721034
34720;31;5;2021;49.0691805529201;3.85644793510437
34785;31;5;2021;43.5816810538446;3.85289669036865
34806;31;5;2021;43.6144444;1.0816667
34809;31;5;2021;43.6144444;1.0816667
34814;31;5;2021;43.6879767736835;1.42743945121765
34856;31;5;2021;48.2254595340946;6.76503753609723
34869;31;5;2021;48.4798801251214;-4.71450264150227
34890;31;5;2021;45.9100685906361;2.38845350914489
34918;31;5;2021;48.8636743799475;2.0969657599926
34937;31;5;2021;44.0910770727276;1.7348226159811
34942;31;5;2021;47.8242955418097;1.92445278233208
35023;31;5;2021;44.712442;-0.2243792
35086;31;5;2021;48.4160941986901;6.07767105102539
35108;31;5;2021;42.6432630696697;1.83060071070498
35114;31;5;2021;47.8461204514928;3.09664148837328
35128;31;5;2021;48.9930357897194;1.61511730402708
35242;31;5;2021;47.20897515;1.23557064674023
35545;31;5;2021;47.8600854;-3.4613833
35703;31;5;2021;45.0736769;-0.7905774
35722;31;5;2021;47.1387911;3.035225
35840;31;5;2021;48.7475134;7.5079047
35962;1;6;2021;46.1376178;5.903413
36080;1;6;2021;49.2747292758368;2.215577065944670
36145;1;6;2021;48.957;3.42498
36163;1;6;2021;47.86124356678620;-3.8990719779591700
36201;1;6;2021;46.174215263806100;-0.4863900734835820
36248;1;6;2021;50.5873143;2.5180387
36506;1;6;2021;47.78406934176790;-3.6259543352940300
36509;1;6;2021;47.783960187901500;-3.626199701891210
36522;1;6;2021;48.86059280829700;2.1020793914794900
36548;1;6;2021;48.02563894473180;-4.066566824913030
36616;1;6;2021;50.45454481848860;1.6133139480371000
36619;1;6;2021;50.45380934446850;1.6126676299609200
36720;1;6;2021;45.30848767374080;5.883210897445680
36993;1;6;2021;49.14039976580030;6.170683689415460
37301;1;6;2021;45.80682698735950;-0.5004832495028320
37451;1;6;2021;47.79995178568680;7.031563483178620
38302;1;6;2021;50.6540895;3.1839429
38419;1;6;2021;46.6985186;0.4280238
38920;1;6;2021;48.803064120574700;7.783307075369520
40604;1;6;2021;48.377713540873;2.7934112527873400
40715;1;6;2021;43.61632999628970;2.314421162009240
45222;1;6;2021;48.4561609697557;2.6139981321532200
45799;1;6;2021;51.03727431966190;2.3915135487914100
45915;1;6;2021;48.08199764082110;3.541781902313230
47475;1;6;2021;48.2225654;-3.3974494
13482;1;6;2021;46.542669;-1.77015
34543;1;6;2021;49.4048112;5.9804845
34544;1;6;2021;44.4634515;6.0553735
34545;1;6;2021;49.4048112;5.9804845
34548;1;6;2021;47.1017495;5.5632457
34553;1;6;2021;46.8668942549067;-0.602371506392956
34558;1;6;2021;47.9460505681196;0.252441465854645
34563;1;6;2021;43.4053881541421;5.36386650334139
34566;1;6;2021;43.405623438515;5.3638173253642
34578;1;6;2021;48.6743451;-3.250845
34581;1;6;2021;49.4838389871408;2.97271437942982
34582;1;6;2021;49.4828045664708;2.97249879688025
34590;1;6;2021;48.8510462534641;2.05311365425587
34591;1;6;2021;47.4740407438229;-0.571366846561432
34596;1;6;2021;45.4369931833533;2.77130126953125
34605;1;6;2021;49.1599700411542;7.01506286859512
34606;1;6;2021;45.3592324;5.9515976
34607;1;6;2021;47.3384249959215;-1.49322330951691
34612;1;6;2021;45.2196806;5.7617836
34616;1;6;2021;47.6980235;-2.8062224
34622;1;6;2021;48.7283343061528;1.12974643707275
34627;1;6;2021;46.9615793803827;5.93538656830788
34628;1;6;2021;43.5748396626095;-0.934850693010958
34629;1;6;2021;46.9270932419144;6.09499007463455
34630;1;6;2021;48.1374499266207;3.88094267787416
34631;1;6;2021;49.0463037891496;-1.52542155236006
34635;1;6;2021;47.2384978;0.0533379
34643;1;6;2021;43.7193892766919;3.83521556854248
34644;1;6;2021;44.8366919301002;1.22246101498604
34648;1;6;2021;50.7639554;2.7212622
34650;1;6;2021;47.6321766085452;7.47718401253223
34661;1;6;2021;47.8962123;5.5242539
34664;1;6;2021;45.9822492073807;6.62663508206606
34666;1;6;2021;45.535;-0.5380556
34670;1;6;2021;49.1382609331542;1.35120302438736
34672;1;6;2021;44.7687733839445;-0.406417776941095
34673;1;6;2021;47.8455805;2.0327513
34676;1;6;2021;47.9340090509152;-3.59106484645487
34677;1;6;2021;48.8841856;2.7115737
34679;1;6;2021;48.8865572300196;2.68013451330693
34680;1;6;2021;47.2324958841671;4.42156791687012
34686;1;6;2021;48.9431778287614;5.3949769025172
34688;1;6;2021;48.7578282683324;2.67211141195062
34696;1;6;2021;47.6046413630218;1.36762930466442
34697;1;6;2021;46.9040348;6.3546345
34698;1;6;2021;49.0958311;1.1159613
34711;1;6;2021;48.4492392;2.7643819
34712;1;6;2021;49.3731103933116;2.64861971139908
34719;1;6;2021;49.4388844283452;6.07164144515991
34724;1;6;2021;47.8128523202724;3.62258697260151
34725;1;6;2021;43.5542178815051;1.44690927118063
34732;1;6;2021;47.921769149587;-1.5092027758638
34734;1;6;2021;47.9237337443471;-1.50853674359808
34738;1;6;2021;49.3960103;0.4910549
34739;1;6;2021;44.5125826161398;-0.195131701863126
34758;1;6;2021;48.4360799551039;-1.83177709579468
34761;1;6;2021;48.405454483179;-1.2609476968646
34769;1;6;2021;45.96203615541;1.37756209820509
34782;1;6;2021;47.9845769670602;-3.04219415862977
34783;1;6;2021;48.4086351993232;6.85450617223978
34789;1;6;2021;49.0753627921622;7.40204334208102
34792;1;6;2021;50.3418305;1.5623072
34799;1;6;2021;49.3389332381414;2.75090139359236
34801;1;6;2021;48.5987874293877;2.0075798034668
34802;1;6;2021;47.9027336;1.9086066
34816;1;6;2021;45.3341721606453;5.61865568117355
34831;1;6;2021;43.6044622;1.4442469
34839;1;6;2021;45.4272119412677;4.88805315979965
34847;1;6;2021;45.6480899393232;4.42934062331915
34849;1;6;2021;48.6731344;6.1536378
34855;1;6;2021;46.2439615830431;2.95657318085432
34876;1;6;2021;47.9549015530342;7.30141717940569
34902;1;6;2021;47.2252713;2.322902
34909;1;6;2021;46.188237469812;5.56414627242537
34910;1;6;2021;46.4351549;0.1223765
34923;1;6;2021;50.3704818395992;3.1123066114442
34930;1;6;2021;48.0249240881552;-4.38157063722094
34936;1;6;2021;47.6664618978371;1.70813148140776
34948;1;6;2021;49.160242726289;7.01608709397027
34953;1;6;2021;44.4317203;3.2149496
34973;1;6;2021;43.7956223570764;6.94295436143875
34978;1;6;2021;44.4317203;3.2149496
34980;1;6;2021;49.4858737849982;1.93189188838005
34982;1;6;2021;46.0180997340132;4.38059234409593
34985;1;6;2021;45.5923603994802;6.16569042205811
34993;1;6;2021;49.3743151184201;0.465202331542969
35000;1;6;2021;48.2463989;-4.4894463
35001;1;6;2021;48.6107991627355;-3.46159558743238
35004;1;6;2021;48.495674114622;2.06007623095628
35012;1;6;2021;44.4317203;3.2149496
35027;1;6;2021;48.0594040358295;7.38401412963867
35076;1;6;2021;48.817399;1.9476363
35088;1;6;2021;46.1435121;6.09015393838465
35089;1;6;2021;49.3689584268123;3.88038665056229
35093;1;6;2021;46.5777634808497;0.265817851666488
35097;1;6;2021;48.372497429157;-4.32585204507062
35179;1;6;2021;48.7635736335446;2.29724101747526
35194;1;6;2021;47.854485;-3.8514269
35229;1;6;2021;43.7503402798309;-1.06928575783968
35246;1;6;2021;48.3818828572459;-1.18759632110596
35356;1;6;2021;43.438676208666;-1.59281808882952
35398;1;6;2021;47.6166941;-3.0011326
35419;1;6;2021;45.8354243;1.2644847
35428;1;6;2021;48.4861972993256;7.47985124544357
35438;1;6;2021;47.8758768;-3.0199362
35479;1;6;2021;48.9048089455029;2.80358697627061
35506;1;6;2021;48.7901571452369;2.14443683624268
35559;1;6;2021;48.7714944489587;2.16227889060974
35695;1;6;2021;45.4611117356355;3.23326885700226
35865;1;6;2021;43.8222280169528;7.11039662361145
35877;1;6;2021;49.1051207735816;3.06849002838135
36173;2;6;2021;45.55252525134010;0.2701950073242190
36439;2;6;2021;47.58660599807020;1.3376932820056900
36447;2;6;2021;49.25957372118180;1.113545092714980
36534;2;6;2021;48.83301801768460;-0.7924747467041020
36537;2;6;2021;48.006949632193600;-3.6943322047591200
37033;2;6;2021;48.6755188;-1.9114049
37330;2;6;2021;44.918649900318000;-0.7250740528434110
37600;2;6;2021;49.0684104;-1.200194
39194;2;6;2021;47.498241943073800;3.053362369537350
42296;2;6;2021;48.5824932;-3.8331972
44287;2;6;2021;47.58794966878160;-2.0439931377768500
12583;2;6;2021;43.4516966;-0.3468739
26577;2;6;2021;43.320145;-0.4726674
34700;2;6;2021;48.9837551;6.0197497
34701;2;6;2021;48.9837551;6.0197497
34705;2;6;2021;43.4112755;2.299712
34707;2;6;2021;49.4227317347372;6.08135808259249
34710;2;6;2021;48.4658153937541;-2.07260593771935
34715;2;6;2021;48.721221797366;2.11853977292776
34726;2;6;2021;50.3418305;1.5623072
34727;2;6;2021;48.0200958558669;7.48924288898706
34745;2;6;2021;48.0221627830389;7.48902998864651
34746;2;6;2021;48.090462173464;-4.33851834386587
34756;2;6;2021;45.4451;5.66358
34757;2;6;2021;47.7352763823166;6.7781459623556
34762;2;6;2021;49.4542747102822;6.17005181430158
34775;2;6;2021;46.148621;6.4096733
34786;2;6;2021;45.2804936130343;-0.440100105970344
34791;2;6;2021;43.6112217;1.5057917
34793;2;6;2021;50.3457278564232;1.57877437770367
34796;2;6;2021;48.7449946152774;2.06214237186941
34812;2;6;2021;48.7440368649841;2.06287193272146
34815;2;6;2021;49.2932094750567;2.87952840328217
34817;2;6;2021;49.0255009730033;2.36449940152427
34818;2;6;2021;43.7269444;0.3783333
34820;2;6;2021;47.2035029;-1.4992075
34821;2;6;2021;47.2035029;-1.4992075
34825;2;6;2021;44.4503844408659;1.1599603354462
34827;2;6;2021;49.4116587963274;3.28059921569021
34828;2;6;2021;47.4819786;6.8413684
34829;2;6;2021;49.411765541461;3.28059909772098
34830;2;6;2021;48.0569934052524;7.44843810796738
34837;2;6;2021;41.5657859512811;8.95559549331665
34846;2;6;2021;43.4761103970835;0.278398507061135
34850;2;6;2021;48.934231;2.499789
34853;2;6;2021;46.2440796064474;2.95534271746874
34854;2;6;2021;48.7420208;6.3481039
34857;2;6;2021;50.3418305;1.5623072
34860;2;6;2021;47.7812844318505;3.50453473627567
34861;2;6;2021;48.8644334183266;7.69069253146801
34863;2;6;2021;47.7139975138494;-3.31934563815594
34865;2;6;2021;49.7735712;4.7206939
34866;2;6;2021;46.3123259;4.6811536
34871;2;6;2021;49.5280751;1.0403092
34875;2;6;2021;49.0856723;2.1979556
34877;2;6;2021;45.08298;0.73108
34886;2;6;2021;48.5338990640132;6.61159159988231
34891;2;6;2021;49.0517119352654;6.08912944793701
34892;2;6;2021;43.0658212;0.1530914
34899;2;6;2021;45.8948458;5.0528255
34901;2;6;2021;45.5020192618325;6.0438084974885
34903;2;6;2021;50.10992;2.17745
34905;2;6;2021;48.6424105128486;4.96057496670937
34906;2;6;2021;48.4052920872775;-4.0774866342872
34914;2;6;2021;43.8740997488253;-0.396399248212127
34917;2;6;2021;46.2763563;6.0931951
34919;2;6;2021;47.6784393727655;-2.9079856351018
34933;2;6;2021;44.4317203;3.2149496
34935;2;6;2021;44.4317203;3.2149496
34938;2;6;2021;47.6662691267451;1.70830337793729
34944;2;6;2021;48.8406071768795;2.69766032684856
34950;2;6;2021;45.144566152281;0.0662424175192961
34951;2;6;2021;48.2143626569142;6.47284828126431
34952;2;6;2021;49.2933372140107;3.08935200253746
34955;2;6;2021;49.2461617;6.2288158
34958;2;6;2021;43.7202629;0.3000376
34960;2;6;2021;48.4623358;7.4817123
34968;2;6;2021;48.7167177504561;6.32092380510585
34979;2;6;2021;48.1722308266196;7.31798028942649
34983;2;6;2021;48.8311558923647;6.20067129575703
34989;2;6;2021;44.9369366212188;2.95723914925475
34994;2;6;2021;48.6112145793676;6.62065610289574
34996;2;6;2021;45.7537474242624;-0.882127583026886
34998;2;6;2021;49.2160771;6.1164164
35002;2;6;2021;48.2463989;-4.4894463
35010;2;6;2021;48.84670404983;5.96225414307218
35015;2;6;2021;48.6726333261686;2.16625269783202
35019;2;6;2021;43.0307115824429;1.50978058576584
35033;2;6;2021;48.5649649124741;7.3000180721283
35037;2;6;2021;48.0413019120085;0.224538445472717
35049;2;6;2021;47.4352208754735;0.157327651977539
35054;2;6;2021;44.813563696435;2.20130503177643
35059;2;6;2021;48.53392083052;6.61165600052868
35062;2;6;2021;45.0205650891064;5.6242711097002
35068;2;6;2021;46.0416862985153;6.56196434050798
35073;2;6;2021;49.4999068386319;3.68554629385471
35091;2;6;2021;47.7328821864209;7.36027479215409
35095;2;6;2021;44.7239657563751;-1.05785384774208
35100;2;6;2021;48.1765586;3.3419505
35103;2;6;2021;49.0543176579667;6.05847045779228
35109;2;6;2021;47.5251223;-0.2122933
35130;2;6;2021;48.997116688307;1.61334402859211
35139;2;6;2021;45.6001283716529;5.32715185315451
35169;2;6;2021;49.2857822480738;6.10406398773193
35185;2;6;2021;47.3185376;-2.0745708
35202;2;6;2021;50.1532413917695;2.47315227985382
35208;2;6;2021;47.9113101546332;-3.75711400061846
35211;2;6;2021;47.9115099382658;-3.75743821263313
35212;2;6;2021;47.911578705007;-3.75721525400877
35219;2;6;2021;48.6254774340697;1.84136163443327
35267;2;6;2021;49.1259566;6.8176712
35269;2;6;2021;47.281934188145;1.59530650348335
35300;2;6;2021;48.7108941;5.9824543
35348;2;6;2021;47.9801291480894;2.53412995487452
35362;2;6;2021;43.7914507;3.7329918
35378;2;6;2021;43.94447;0.0124
35399;2;6;2021;45.7084300725703;4.01387226700162
35413;2;6;2021;48.2902959844777;-1.96244783505408
35455;2;6;2021;48.7288855;7.9061317
35462;2;6;2021;44.6200478242245;2.95298438519239
35509;2;6;2021;47.7341934;6.7797653
35746;2;6;2021;46.3724173506245;0.180477462076536
35903;3;6;2021;48.63347357560950;-2.872833609580990
35919;3;6;2021;48.838042001271500;2.1945837512612300
35927;3;6;2021;48.752107245491900;6.3414859762997400
35990;3;6;2021;42.779016443218300;2.0866584760369700
36107;3;6;2021;46.89017147872830;4.244625918438630
36114;3;6;2021;46.89520152152090;4.245322817888200
36262;3;6;2021;47.96916985716800;3.8574094977617700
36480;3;6;2021;43.5279784;-0.8046827
36555;3;6;2021;49.12104077176300;6.122817993164060
36695;3;6;2021;48.4198210771204;2.691564559936520
36911;3;6;2021;48.70613441172660;-3.73607475310564
37187;3;6;2021;45.077144;5.729987
37236;3;6;2021;47.8058527;0.5213895
38068;3;6;2021;48.887888562983600;2.564374208450320
38527;3;6;2021;49.598606629066600;-1.4899458136951100
46431;3;6;2021;46.3951;5.96694
15493;3;6;2021;48.7226014;1.7637028
34920;3;6;2021;49.0530406;6.9316068
34924;3;6;2021;48.7720004926485;6.19731433689594
34925;3;6;2021;47.2035029;-1.4992075
34931;3;6;2021;49.4238659;6.2976611
34949;3;6;2021;48.2122799578664;2.60989033879137
34971;3;6;2021;45.5005902498463;6.3196787238121
34974;3;6;2021;50.6958062802588;2.32949551194906
34981;3;6;2021;48.8320471492866;6.20205851731856
34992;3;6;2021;49.5349188737476;3.15828609440359
34999;3;6;2021;49.508;3.70325
35013;3;6;2021;48.845432;2.2826721
35028;3;6;2021;43.6279;1.15761
35031;3;6;2021;49.4656139536694;3.68735074996948
35034;3;6;2021;48.565012826538;7.2986501455307
35051;3;6;2021;44.3747245;2.5770621
35060;3;6;2021;48.8816121;2.6913606
35061;3;6;2021;47.5340612481414;6.89689372469491
35063;3;6;2021;49.3960474;6.2791726
35067;3;6;2021;47.5238013029758;6.48740497255638
35070;3;6;2021;48.1980897029015;-3.71235966682434
35075;3;6;2021;49.442245;6.0816664
35077;3;6;2021;47.2496420560115;5.22723913192749
35080;3;6;2021;48.8175002020491;2.1654998883605
35081;3;6;2021;47.2339194;5.0616871
35084;3;6;2021;46.8632686814676;4.69919934868813
35085;3;6;2021;43.1040699970101;-0.41665568947792
35090;3;6;2021;46.9469957;5.7909842
35094;3;6;2021;50.3461204670923;1.57763712108135
35099;3;6;2021;47.7298684;3.4732471
35102;3;6;2021;43.93338835;-0.944128679765183
35106;3;6;2021;48.4344621;2.1614464
35107;3;6;2021;47.2339194;5.0616871
35124;3;6;2021;48.5892085300116;1.58329725265503
35127;3;6;2021;46.4424084;1.5822642
35132;3;6;2021;45.4054017842966;4.38696205615997
35137;3;6;2021;47.2357826847281;0.922183021903038
35150;3;6;2021;46.7823556478206;5.54034277796745
35154;3;6;2021;47.7864904670112;-3.27229935675859
35155;3;6;2021;49.508;3.70325
35168;3;6;2021;48.7420208;6.3481039
35171;3;6;2021;48.845070678665;6.96434766054153
35181;3;6;2021;47.2157406;4.72382
35200;3;6;2021;47.9079995668881;-4.20356936752796
35205;3;6;2021;45.1488046049655;0.42159161563537
35214;3;6;2021;48.0650209652273;0.575800424949011
35216;3;6;2021;43.6721592720161;0.503008738160133
35223;3;6;2021;47.2218661766116;6.58209532499313
35231;3;6;2021;49.2574126;6.0705587
35236;3;6;2021;48.7334884728888;5.58130145072937
35237;3;6;2021;47.7056295711485;-2.36630223623256
35243;3;6;2021;48.7113090955667;6.18817029112877
35244;3;6;2021;48.3136471526366;0.990653447806835
35254;3;6;2021;48.9524937574473;5.86893081665039
35256;3;6;2021;48.5867508250152;7.72799167782068
35263;3;6;2021;47.5630217703965;1.39813162386417
35283;3;6;2021;46.9114839;6.0030978
35291;3;6;2021;48.8948563691088;2.05547600984573
35297;3;6;2021;48.3049158135997;-0.619064569473267
35309;3;6;2021;46.8402535734589;-1.87112082008187
35310;3;6;2021;45.1227128710229;5.74218235909939
35315;3;6;2021;48.3481702467646;7.73213569074869
35329;3;6;2021;50.2165693;1.624047
35364;3;6;2021;44.194915378998;0.0329331681132317
35383;3;6;2021;49.1057752;6.0963213
35401;3;6;2021;48.7531164939182;1.78390201181173
35403;3;6;2021;48.8326230260024;2.19309713691473
35536;3;6;2021;47.4343094858045;0.154151916503906
35581;3;6;2021;48.7736539473039;2.10978269577026
35678;3;6;2021;43.1492684184646;0.298197269439697
35797;3;6;2021;49.4423643625529;6.01958178568227
35798;3;6;2021;49.4426249606575;6.02201385008942
35850;3;6;2021;44.0601514820431;3.45296358723958
35852;3;6;2021;44.0595974153065;3.45387053676499
35895;4;6;2021;50.08844692314560;1.418795437667470
35905;4;6;2021;48.75683838078750;2.2372841835022000
